#organ id 	 organ name 	 tissue id 	 tissue name 
UBERON_0001015	musculature	UBERON_0003381	cardiac muscle of right ventricle
UBERON_0001015	musculature	UBERON_0003382	cardiac muscle of left ventricle
UBERON_0001015	musculature	UBERON_0003383	cardiac muscle tissue of interventricular septum
UBERON_0001015	musculature	UBERON_0003384	skeletal muscle tissue of pharynx
UBERON_0001015	musculature	UBERON_0003386	smooth muscle of eye
UBERON_0001015	musculature	UBERON_0003387	smooth muscle of trachea
UBERON_0001015	musculature	UBERON_0003389	mesothelium of diaphragm
UBERON_0001015	musculature	UBERON_0003452	trabecula carnea cardiac muscle tissue
UBERON_0001015	musculature	UBERON_0003658	hip muscle
UBERON_0001015	musculature	UBERON_0003659	pedal digit muscle
UBERON_0001015	musculature	UBERON_0003660	eyelid muscle
UBERON_0001015	musculature	UBERON_0003661	limb muscle
UBERON_0001015	musculature	UBERON_0003662	forelimb muscle
UBERON_0001015	musculature	UBERON_0003663	hindlimb muscle
UBERON_0001015	musculature	UBERON_0003664	manual digit muscle
UBERON_0001015	musculature	UBERON_0003665	post-anal tail muscle
UBERON_0001015	musculature	UBERON_0003681	masticatory muscle
UBERON_0001015	musculature	UBERON_0003682	palatal muscle
UBERON_0001015	musculature	UBERON_0003701	calcaneal tendon
UBERON_0001015	musculature	UBERON_0003830	thoracic segment muscle
UBERON_0001015	musculature	UBERON_0003831	respiratory system muscle
UBERON_0001015	musculature	UBERON_0003832	esophagus muscle
UBERON_0001015	musculature	UBERON_0003833	abdominal segment muscle
UBERON_0001015	musculature	UBERON_0003895	hypaxial myotome region
UBERON_0001015	musculature	UBERON_0003897	axial muscle
UBERON_0001015	musculature	UBERON_0003898	skeletal muscle tissue of trunk
UBERON_0001015	musculature	UBERON_0003900	epaxial myotome region
UBERON_0001015	musculature	UBERON_0004012	golgi tendon organ
UBERON_0001015	musculature	UBERON_0004057	skeletal muscle fiber triad
UBERON_0001015	musculature	UBERON_0004113	muscle of auditory ossicle
UBERON_0001015	musculature	UBERON_0004138	somitomeric trunk muscle
UBERON_0001015	musculature	UBERON_0004146	His-Purkinje system
UBERON_0001015	musculature	UBERON_0004162	pulmonary myocardium
UBERON_0001015	musculature	UBERON_0004164	branchiomeric muscle
UBERON_0001015	musculature	UBERON_0004178	aorta smooth muscle tissue
UBERON_0001015	musculature	UBERON_0004219	urethra smooth muscle layer
UBERON_0001015	musculature	UBERON_0004220	large intestine smooth muscle
UBERON_0001015	musculature	UBERON_0004221	intestine smooth muscle
UBERON_0001015	musculature	UBERON_0004222	stomach smooth muscle
UBERON_0001015	musculature	UBERON_0004223	vagina smooth muscle
UBERON_0001015	musculature	UBERON_0004225	respiratory system smooth muscle
UBERON_0001015	musculature	UBERON_0004226	gastrointestinal system smooth muscle
UBERON_0001015	musculature	UBERON_0004227	kidney pelvis smooth muscle
UBERON_0001015	musculature	UBERON_0004228	urinary bladder smooth muscle
UBERON_0001015	musculature	UBERON_0004229	urinary bladder trigone smooth muscle
UBERON_0001015	musculature	UBERON_0004230	urinary bladder neck smooth muscle
UBERON_0001015	musculature	UBERON_0004231	anal region smooth muscle
UBERON_0001015	musculature	UBERON_0004232	lymphatic vessel smooth muscle
UBERON_0001015	musculature	UBERON_0004233	lower respiratory tract smooth muscle
UBERON_0001015	musculature	UBERON_0004234	iris smooth muscle
UBERON_0001015	musculature	UBERON_0004235	mammary gland smooth muscle
UBERON_0001015	musculature	UBERON_0004236	arteriole smooth muscle
UBERON_0001015	musculature	UBERON_0004237	blood vessel smooth muscle
UBERON_0001015	musculature	UBERON_0004238	spleen smooth muscle
UBERON_0001015	musculature	UBERON_0004239	small intestine smooth muscle
UBERON_0001015	musculature	UBERON_0004240	gall bladder smooth muscle
UBERON_0001015	musculature	UBERON_0004241	main bronchus smooth muscle
UBERON_0001015	musculature	UBERON_0004242	bronchus smooth muscle
UBERON_0001015	musculature	UBERON_0004243	prostate gland smooth muscle
UBERON_0001015	musculature	UBERON_0004245	oviduct smooth muscle
UBERON_0001015	musculature	UBERON_0004246	outflow tract smooth muscle
UBERON_0001015	musculature	UBERON_0004252	hindlimb stylopod muscle
UBERON_0001015	musculature	UBERON_0004253	skin muscle
UBERON_0001015	musculature	UBERON_0004254	forelimb zeugopod muscle
UBERON_0001015	musculature	UBERON_0004255	forelimb stylopod muscle
UBERON_0001015	musculature	UBERON_0004256	hindlimb zeugopod muscle
UBERON_0001015	musculature	UBERON_0004277	eye muscle
UBERON_0001015	musculature	UBERON_0004296	respiratory system lymphatic vessel smooth muscle
UBERON_0001015	musculature	UBERON_0004297	respiratory system blood vessel smooth muscle
UBERON_0001015	musculature	UBERON_0004461	musculature of head
UBERON_0001015	musculature	UBERON_0004462	musculature of body wall
UBERON_0001015	musculature	UBERON_0004463	musculature of hindlimb stylopod
UBERON_0001015	musculature	UBERON_0004464	musculature of thorax
UBERON_0001015	musculature	UBERON_0004465	musculature of neck
UBERON_0001015	musculature	UBERON_0004466	musculature of leg
UBERON_0001015	musculature	UBERON_0004467	musculature of pharynx
UBERON_0001015	musculature	UBERON_0004468	set of muscles of vertebral column
UBERON_0001015	musculature	UBERON_0004469	musculature of back
UBERON_0001015	musculature	UBERON_0004470	musculature of pelvic girdle
UBERON_0001015	musculature	UBERON_0004471	musculature of pectoral girdle
UBERON_0001015	musculature	UBERON_0004473	musculature of face
UBERON_0001015	musculature	UBERON_0004474	musculature of arm
UBERON_0001015	musculature	UBERON_0004475	musculature of hip
UBERON_0001015	musculature	UBERON_0004476	musculature of shoulder
UBERON_0001015	musculature	UBERON_0004478	musculature of larynx
UBERON_0001015	musculature	UBERON_0004479	musculature of trunk
UBERON_0001015	musculature	UBERON_0004480	musculature of limb
UBERON_0001015	musculature	UBERON_0004481	musculature of upper limb
UBERON_0001015	musculature	UBERON_0004482	musculature of lower limb
UBERON_0001015	musculature	UBERON_0004486	musculature of perineum
UBERON_0001015	musculature	UBERON_0004487	musculature of forelimb zeugopod
UBERON_0001015	musculature	UBERON_0004488	musculature of pes
UBERON_0001015	musculature	UBERON_0004489	musculature of manus
UBERON_0001015	musculature	UBERON_0004490	cardiac muscle tissue of atrium
UBERON_0001015	musculature	UBERON_0004491	cardiac muscle tissue of interatrial septum
UBERON_0001015	musculature	UBERON_0004492	cardiac muscle tissue of cardiac septum
UBERON_0001015	musculature	UBERON_0004493	cardiac muscle tissue of myocardium
UBERON_0001015	musculature	UBERON_0004494	cardiac muscle tissue of papillary muscle
UBERON_0001015	musculature	UBERON_0004495	skeletal muscle tissue of diaphragm
UBERON_0001015	musculature	UBERON_0004496	skeletal muscle tissue of iliacus
UBERON_0001015	musculature	UBERON_0004497	skeletal muscle tissue of gluteus maximus
UBERON_0001015	musculature	UBERON_0004498	skeletal muscle tissue of quadriceps femoris
UBERON_0001015	musculature	UBERON_0004499	skeletal muscle tissue of tibialis anterior
UBERON_0001015	musculature	UBERON_0004500	skeletal muscle tissue of deltoid
UBERON_0001015	musculature	UBERON_0004501	skeletal muscle tissue of teres major
UBERON_0001015	musculature	UBERON_0004502	skeletal muscle tissue of biceps brachii
UBERON_0001015	musculature	UBERON_0004503	skeletal muscle tissue of digastric
UBERON_0001015	musculature	UBERON_0004504	skeletal muscle tissue of mylohyoid
UBERON_0001015	musculature	UBERON_0004505	skeletal muscle tissue of orbicularis oculi
UBERON_0001015	musculature	UBERON_0004506	skeletal muscle tissue of masseter
UBERON_0001015	musculature	UBERON_0004507	skeletal muscle tissue of temporalis
UBERON_0001015	musculature	UBERON_0004508	skeletal muscle tissue of levator palpebrae superioris
UBERON_0001015	musculature	UBERON_0004509	skeletal muscle tissue of trapezius
UBERON_0001015	musculature	UBERON_0004510	skeletal muscle tissue of pectoralis major
UBERON_0001015	musculature	UBERON_0004511	skeletal muscle tissue of rectus abdominis
UBERON_0001015	musculature	UBERON_0004512	skeletal muscle tissue of supraspinatus
UBERON_0001015	musculature	UBERON_0004513	skeletal muscle tissue of internal intercostal muscle
UBERON_0001015	musculature	UBERON_0004514	skeletal muscle tissue of transversus thoracis
UBERON_0001015	musculature	UBERON_0004515	smooth muscle tissue of bronchiole
UBERON_0001015	musculature	UBERON_0004516	smooth muscle tissue of terminal bronchiole
UBERON_0001015	musculature	UBERON_0004517	smooth muscle tissue of respiratory bronchiole
UBERON_0001015	musculature	UBERON_0004518	muscle of vertebral column
UBERON_0001015	musculature	UBERON_0004519	muscle of anal triangle
UBERON_0001015	musculature	UBERON_0004520	striated muscle tissue of prostate
UBERON_0001015	musculature	UBERON_0004521	vasculature of muscle organ
UBERON_0001015	musculature	UBERON_0004525	cardiac muscle tissue of trabecula carnea of right ventricle
UBERON_0001015	musculature	UBERON_0004526	cardiac muscle tissue of trabecula carnea of left ventricle
UBERON_0001015	musculature	UBERON_0004550	gastroesophageal sphincter
UBERON_0001015	musculature	UBERON_0004590	sphincter muscle
UBERON_0001015	musculature	UBERON_0004648	esophagus muscularis mucosa
UBERON_0001015	musculature	UBERON_0004667	interventricular septum muscular part
UBERON_0001015	musculature	UBERON_0004695	arterial system smooth muscle
UBERON_0001015	musculature	UBERON_0004696	venous system smooth muscle
UBERON_0001015	musculature	UBERON_0004829	urethra skeletal muscle tissue
UBERON_0001015	musculature	UBERON_0004830	respiratory system skeletal muscle
UBERON_0001015	musculature	UBERON_0004831	esophagus skeletal muscle
UBERON_0001015	musculature	UBERON_0004832	anal region skeletal muscle
UBERON_0001015	musculature	UBERON_0004833	lip skeletal muscle
UBERON_0001015	musculature	UBERON_0004834	hepatic duct smooth muscle
UBERON_0001015	musculature	UBERON_0004835	epididymis smooth muscle
UBERON_0001015	musculature	UBERON_0004895	alveolar smooth muscle
UBERON_0001015	musculature	UBERON_0004915	sphincter of hepatopancreatic ampulla
UBERON_0001015	musculature	UBERON_0004916	anal sphincter
UBERON_0001015	musculature	UBERON_0004917	urethral sphincter
UBERON_0001015	musculature	UBERON_0004918	internal urethral sphincter
UBERON_0001015	musculature	UBERON_0004919	external urethral sphincter
UBERON_0001015	musculature	UBERON_0005063	left ventricular compact myocardium
UBERON_0001015	musculature	UBERON_0005064	left ventricular trabecular myocardium
UBERON_0001015	musculature	UBERON_0005065	right ventricular compact myocardium
UBERON_0001015	musculature	UBERON_0005066	right ventricular trabecular myocardium
UBERON_0001015	musculature	UBERON_0005109	metanephric smooth muscle tissue
UBERON_0001015	musculature	UBERON_0005321	mesonephric smooth muscle tissue
UBERON_0001015	musculature	UBERON_0005441	external intercostal muscle
UBERON_0001015	musculature	UBERON_0005442	abdominal external oblique muscle
UBERON_0001015	musculature	UBERON_0005454	abdominal internal oblique muscle
UBERON_0001015	musculature	UBERON_0005461	levator scapulae muscle
UBERON_0001015	musculature	UBERON_0005467	platysma
UBERON_0001015	musculature	UBERON_0005493	hyoid muscle
UBERON_0001015	musculature	UBERON_0005621	rhomboid
UBERON_0001015	musculature	UBERON_0005982	Bachmann's bundle
UBERON_0001015	musculature	UBERON_0005986	left branch of atrioventricular bundle
UBERON_0001015	musculature	UBERON_0005987	right branch of atrioventricular bundle
UBERON_0001015	musculature	UBERON_0006067	musculature of hindlimb zeugopod
UBERON_0001015	musculature	UBERON_0006204	inguinal ligament
UBERON_0001015	musculature	UBERON_0006205	pectineal ligament
UBERON_0001015	musculature	UBERON_0006219	deltoid pre-muscle mass
UBERON_0001015	musculature	UBERON_0006230	extrinsic ocular pre-muscle mass
UBERON_0001015	musculature	UBERON_0006318	orbitalis muscle
UBERON_0001015	musculature	UBERON_0006320	inferior oblique extraocular muscle
UBERON_0001015	musculature	UBERON_0006321	superior oblique extraocular muscle
UBERON_0001015	musculature	UBERON_0006322	inferior rectus extraocular muscle
UBERON_0001015	musculature	UBERON_0006323	superior rectus extraocular muscle
UBERON_0001015	musculature	UBERON_0006327	laryngeal extrinsic muscle
UBERON_0001015	musculature	UBERON_0006328	laryngeal intrinsic muscle
UBERON_0001015	musculature	UBERON_0006329	superior pharyngeal constrictor
UBERON_0001015	musculature	UBERON_0006497	interosseous muscle of pes
UBERON_0001015	musculature	UBERON_0006499	dorsal pes interosseous muscle
UBERON_0001015	musculature	UBERON_0006502	plantar interosseous muscle of pes
UBERON_0001015	musculature	UBERON_0006505	palmar interosseous muscle of manus
UBERON_0001015	musculature	UBERON_0006508	interosseous muscle of autopod
UBERON_0001015	musculature	UBERON_0006531	oculomotor muscle
UBERON_0001015	musculature	UBERON_0006532	oblique extraocular muscle
UBERON_0001015	musculature	UBERON_0006533	rectus extraocular muscle
UBERON_0001015	musculature	UBERON_0006581	mantle muscle
